,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
12,1664668968720,12.679231947134433,3706033612.3981957,1.079745703553907,493392061.72443134,3.8208162742676963,232958253.2961917,0.004722001840110682,10620319.10101528,0.034154030264284846,39531311.88162104,1.3961998003294467,434199981.9924694,0.25616460363024157,44027167.880718976,0.9399661224568651,171292620.55890438,1.5088064520170776,429188935.32356256,1311.6116711353595,158410068981.48102,19316.655643484526,370204708063.3375,2022-10-02 00:02:48.720
13,1664672418049,12.68008178338703,3708872238.563233,1.0876917400953132,497067099.7262482,3.8409617034885444,233035169.10385925,0.004783832511309367,10750137.106077062,0.034351100963386276,39794232.30471547,1.4907394602968447,464629511.57833236,0.25653511457185424,44106468.258206226,0.9397862041051984,171254378.71155116,1.51203851954855,430225490.9310594,1312.5409463852045,158359091493.1192,19302.90837248713,369710510845.6942,2022-10-02 01:00:18.049
14,1664676054759,12.734794750320697,3722171560.5060844,1.0930877921246276,498935166.73026806,3.866659463334413,234060591.4462338,0.004628741802211621,10468005.932718506,0.03451566941836469,39863838.26133176,1.479007724207816,459398921.7143851,0.256179022892756,44063390.97879043,0.9390801091539895,171286676.64396957,1.515243432934776,430926870.44227636,1307.9639032949165,158066925743.1276,19303.511634397528,369911686924.9969,2022-10-02 02:00:54.759
15,1664679744365,12.821560341953129,3744253635.910371,1.096047096093451,500399219.10324144,3.8835234375614123,235636836.0455415,0.004739256652174567,10597751.814566476,0.034790450642681076,40255301.26480774,1.5285860928319785,475238381.51855993,0.25619417992208493,44037475.817785345,0.9385348975891791,170983493.43944353,1.5200039137840213,432398122.57257026,1310.6170208852702,158298832585.89453,19316.408908127698,370332225513.342,2022-10-02 03:02:24.365
16,1664683351041,12.823113667843776,3755397201.204228,1.0947146768174807,500257483.5600413,3.8983756028503826,235839023.30249128,0.00478319139762228,10738426.078111887,0.03478748825665989,40282351.925884046,1.5436090841784684,479568673.5040786,0.2565557551163333,44091922.58055661,0.9392399668344308,171080948.04375148,1.518382714922126,432723605.29570913,1309.4121522230673,158253731215.2637,19307.736268023702,370227788556.11066,2022-10-02 04:02:31.041
17,1664686853633,12.851311120480919,3755106907.0559573,1.095038530125615,500430084.829339,3.8881623997254295,236494446.4214832,0.0047871479751751145,10803107.694739942,0.0347700665746527,40306904.49921799,1.5356884352052973,477564197.74818593,0.2561667156615319,44050760.59258243,0.9375528129196709,170891100.7875004,1.5211860077232187,432699740.93340075,1312.3124798596855,158386684481.73376,19322.24644399228,370162254566.7165,2022-10-02 05:00:53.633
18,1664690475160,12.811234975343915,3749490269.815344,1.0908371334391116,498799660.14741075,3.9015628373213027,236087995.43127328,0.004819309373586471,10852777.60518596,0.03462935750905281,40103367.930426806,1.5393177647673568,477599731.87573826,0.2563240331393874,44142578.08164428,0.938951076708667,171067429.61805445,1.520234388621765,432856857.46210223,1314.3997375252163,158954183291.88757,19351.99857157035,371098101602.4235,2022-10-02 06:01:15.160
19,1664694168864,12.760940228477587,3739283904.5354323,1.0902718360296024,499889533.23737425,3.880213231232278,235624839.0221638,0.004776512654672135,10799381.096102744,0.03463615941017654,40117807.200567745,1.537769876661939,477422419.2702151,0.2560157124011107,44044212.08838821,0.9380163436398182,171104975.5064079,1.5169042257324226,432108102.16867954,1314.8993951346843,158780376856.64413,19317.638537656014,370188660181.34015,2022-10-02 07:02:48.864
20,1664697667169,12.74596752311562,3733612948.6301074,1.0921215223413854,499071184.6332169,3.857459094140972,234448885.43331587,0.004756494764012751,10722879.174432442,0.03451537146383912,39940428.47498901,1.525303344615174,473487647.8007147,0.25614158728151215,43987419.49436948,0.9334420414996001,170452278.58754855,1.5142239928523562,430863139.2141209,1311.7472393346163,158470295224.79358,19289.520247625715,369744879231.3388,2022-10-02 08:01:07.169
21,1664701232593,12.747167464143933,3727541653.918164,1.0892225610769586,497992945.7564295,3.848072278652371,234760194.07173714,0.004756662917495639,10771459.672482591,0.034391778907953384,39822965.05451211,1.5484716421432283,482265931.2831344,0.2561436662922808,44053941.19523783,0.9298445434680346,169695250.68108654,1.5127982076095041,430591600.53250366,1309.6493158798532,158153768163.13672,19280.69800201525,369572382903.67395,2022-10-02 09:00:32.593
22,1664704881760,12.721863847126194,3718893488.2556896,1.0909632507958746,498628100.2414539,3.8205613199824984,232219426.55418214,0.004777264259484238,10742456.397010459,0.03439587680740214,39822791.41906062,1.5601970013365094,484367034.7187931,0.25643956844871785,44111086.023920946,0.9309273944668949,169656560.6107852,1.511904421499327,430354956.66011727,1308.0744290243206,158044706778.18332,19265.07726876657,369409925734.5565,2022-10-02 10:01:21.760
